time,lam_star_Fx,lam_star_Fy,lam_star_Fz,lam_star_Tx,lam_star_Ty,lam_star_Tz,meas_Fx,meas_Fy,meas_Fz,meas_Tx,meas_Ty,men_tas_Tz,v_final_Fx,v_final_Fy,v_final_Fz,v_final_Tx,v_final_Ty,v_final_Tz,v_object_x
1757905668.4370532,0.0,-12.478375326823338,0.0,0.0,0.0,0.0,2.5405578525587846,-10.188898813174733,4.296410353461789,2.7991653839604105,-0.26068093536447867,-3.0868960401955445,0.0,-0.002289476513648605,0.0,0.0,0.0,0.0,0.0
1757905668.4874675,0.0,-12.344736295634785,0.0,0.0,0.0,0.0,2.5531543761479583,-10.619030943238425,4.226606795640989,3.0614045227954794,-0.23273214301943052,-3.2365139447103886,0.0,-0.0017257053523963607,0.0,0.0,0.0,0.0,0.0
1757905668.5493984,0.0,-12.39281594419021,0.0,0.0,0.0,0.0,2.4236675868740813,-10.192119574016267,4.324226792455269,2.7963585342988857,-0.3372057927591669,-3.151355928659694,0.0,-0.002200696370173942,0.0,0.0,0.0,0.0,0.0
1757905668.6072342,0.0,-12.236079644879169,0.0,0.0,0.0,0.0,2.505839405086413,-10.437854030652478,4.204311131213815,2.9584439380356122,-0.2580062401066548,-3.1865804293724254,0.0,-0.0017982256142266913,0.0,0.0,0.0,0.0,0.0
1757905668.6668506,0.0,-12.307457290284837,0.0,0.0,0.0,0.0,2.5336964452322057,-10.333552746521539,4.2209173310747685,2.908569877186262,-0.23664506894101706,-3.129365204222746,0.0,-0.0019739045437632986,0.0,0.0,0.0,0.0,0.0
1757905668.7170188,0.0,-12.16748874949194,0.0,0.0,0.0,0.0,2.438628088786792,-10.070182208807918,4.211975574433231,2.788668795125849,-0.28037799707969724,-3.0805323754574707,0.0,-0.0020973065406840216,0.0,0.0,0.0,0.0,0.0
1757905668.7670345,0.0,-12.33785954283545,0.0,0.0,0.0,0.0,2.507411076852554,-9.984063778430015,4.250709845128792,2.7281913574919714,-0.25633989589270106,-3.0073489241340914,0.0,-0.002353795764405435,0.0,0.0,0.0,0.0,0.0
1757905668.817146,0.0,-12.600192148107618,0.0,0.0,0.0,0.0,2.570647574146159,-9.91692012552963,4.335221539507955,2.646795726220132,-0.25998527307091435,-2.9474737830763376,0.0,-0.002683272022577988,0.0,0.0,0.0,0.0,0.0
1757905668.8770485,0.0,-16.553405266141706,0.0,0.0,0.0,0.0,2.5195113504677336,-9.66573712409451,6.123275161193128,1.3930399362170607,-0.9974934423383431,-2.884500302289893,0.0,-0.006887668142047195,0.0,0.0,0.0,0.0,0.0
1757905668.9368892,0.0,-18.813516955251142,0.0,0.0,0.0,0.0,2.5680644663312893,-10.350080082990456,7.073668930113293,1.1410511078344636,-1.3634397648738599,-3.122369532133696,0.0,-0.008463436872260687,0.0,0.0,0.0,0.0,0.0
1757905668.9874253,0.0,-20.0,0.0,0.0,0.0,0.0,2.4907488178735964,-10.746948232636063,8.141891599756924,0.6773467890015539,-1.8397992639029885,-3.3486181933994112,0.0,-0.009253051767363938,0.0,0.0,0.0,0.0,0.0
